DEPT,RILD,RILM,GR,SP,FRES,TMP
248.5,9.7679,7.4838,64.663,17.038,7.164,61.006
249.0,9.6012,7.3454,64.952,16.878,7.162,61.018
249.5,9.4357,7.3407,63.928,16.702,7.159,61.03
250.0,9.2939,7.3388,60.42,16.519,7.157,61.042
250.5,9.695,7.4962,58.279,16.336,7.155,61.054
251.0,10.102,8.0579,59.294,16.153,7.152,61.066
251.5,11.306,8.5487,64.354,15.969,7.15,61.078
252.0,12.598,9.0514,68.179,15.786,7.147,61.09
252.5,14.126,10.555,68.191,15.603,7.145,61.102
253.0,15.648,12.008,65.353,15.42,7.143,61.114
253.5,17.753,13.803,64.041,15.236,7.14,61.125
254.0,20.041,16.112,64.254,15.053,7.138,61.137
254.5,22.275,18.414,65.328,14.865,7.135,61.149
255.0,23.821,20.35,65.593,15.026,7.133,61.163
255.5,24.517,22.373,63.144,15.854,7.131,61.177
256.0,25.147,25.029,57.251,16.705,7.128,61.19
256.5,25.568,27.684,54.615,16.849,7.126,61.181
257.0,26.161,30.745,57.237,16.849,7.123,61.172
257.5,27.681,33.196,60.256,16.849,7.121,61.163
258.0,28.804,33.999,58.868,16.848,7.119,61.154
258.5,29.148,34.848,54.252,16.774,7.116,61.145
259.0,27.876,34.491,52.427,16.634,7.114,61.203
259.5,27.151,32.996,52.776,16.494,7.118,61.262
260.0,25.844,31.375,56.413,16.354,7.139,61.32
260.5,25.978,30.635,60.996,16.214,7.16,61.378
261.0,26.442,30.885,62.363,16.073,7.185,61.428
261.5,27.419,31.147,59.822,15.728,7.214,61.467
262.0,27.686,30.586,58.075,15.203,7.243,61.506
262.5,27.424,30.009,57.575,14.677,7.272,61.544
263.0,27.113,29.532,57.675,14.252,7.301,61.583
263.5,26.747,28.897,60.355,14.028,7.33,61.621
264.0,26.271,27.604,61.413,13.817,7.359,61.66
264.5,25.208,26.85,62.754,13.625,7.388,61.698
265.0,24.307,26.083,62.315,13.432,7.417,61.737
265.5,23.498,25.157,64.941,13.239,7.446,61.775
266.0,22.834,23.988,66.641,13.046,7.475,61.814
266.5,22.769,22.746,65.452,12.853,7.504,61.853
267.0,22.701,21.239,62.041,12.66,7.533,61.891
267.5,22.631,20.547,57.286,12.467,7.562,61.93
268.0,22.575,19.934,51.741,12.274,7.591,61.968
268.5,22.569,19.49,50.325,12.081,7.62,62.007
269.0,21.887,18.845,53.025,11.888,7.649,62.045
269.5,20.728,17.995,56.46,11.695,7.678,62.084
270.0,19.544,16.515,59.228,11.497,7.741,62.13
270.5,18.066,14.932,62.188,12.327,7.82,62.188
271.0,16.666,13.269,64.955,14.647,7.899,62.246
271.5,15.266,11.606,64.122,16.977,7.978,62.304
272.0,13.758,9.9386,61.945,18.972,8.057,62.362
272.5,12.818,8.6713,61.123,20.288,8.121,62.42
273.0,11.969,8.4838,61.847,20.008,8.145,62.478
273.5,11.55,7.9642,62.453,19.013,8.169,62.532
274.0,11.383,8.2024,61.423,17.658,8.191,62.583
274.5,12.381,9.1509,56.793,16.312,8.203,62.609
275.0,13.406,10.31,50.762,14.958,8.216,62.626
275.5,14.82,11.511,48.02,13.599,8.229,62.644
276.0,16.215,13.452,49.37,11.745,8.242,62.661
276.5,17.831,15.41,50.345,9.6214,8.254,62.679
277.0,19.488,16.9,48.769,7.7248,8.267,62.696
277.5,21.529,18.146,50.67,6.1853,8.28,62.714
278.0,22.677,19.182,54.465,5.6036,8.293,62.731
278.5,22.613,19.534,56.987,5.0213,8.286,62.803
279.0,22.022,19.53,56.667,4.4392,8.242,62.894
279.5,21.428,19.527,53.386,4.1363,8.198,63.065
280.0,20.942,19.483,53.747,3.9817,8.129,63.289
280.5,20.526,18.117,54.069,3.8458,8.055,63.513
281.0,20.11,16.797,54.82,4.7978,7.98,63.715
281.5,19.77,15.653,53.451,5.5047,7.906,63.89
282.0,19.641,15.847,52.848,5.4568,7.831,64.065
282.5,19.644,16.435,51.653,4.0075,7.756,64.309
283.0,20.615,17.377,50.447,2.6119,7.682,64.552
283.5,21.575,19.376,52.606,1.8222,7.626,64.741
284.0,22.532,21.126,55.022,1.3542,7.608,64.917
284.5,23.433,22.256,55.431,0.87716,7.59,65.074
285.0,24.254,23.001,55.562,0.13968,7.572,65.165
285.5,24.832,23.323,58.233,-0.60362,7.553,65.246
286.0,25.622,23.408,60.071,-0.73501,7.539,65.315
286.5,26.047,23.408,58.492,-0.64262,7.539,65.371
287.0,26.275,23.376,57.62,-0.55224,7.539,65.427
287.5,26.842,23.281,58.897,-0.46347,7.539,65.484
288.0,27.245,23.185,62.047,-0.40284,7.539,65.54
288.5,26.938,23.446,61.841,-1.1259,7.539,65.596
289.0,26.381,24.038,60.216,-1.8255,7.539,65.643
289.5,25.904,24.269,58.77,-2.5253,7.539,65.682
290.0,26.012,24.508,56.067,-3.0691,7.539,65.69
290.5,26.111,24.825,52.708,-3.4326,7.539,65.694
291.0,26.21,25.158,50.802,-3.7958,7.539,65.698
291.5,26.309,25.485,50.877,-4.1526,7.539,65.704
292.0,26.409,25.229,52.882,-4.1594,7.539,65.71
292.5,26.65,24.565,55.444,-4.1595,7.539,65.715
293.0,27.016,23.906,57.382,-4.1598,7.539,65.721
293.5,27.424,23.754,57.49,-4.2316,7.539,65.726
294.0,27.803,23.866,58.208,-4.8303,7.539,65.732
294.5,27.551,23.782,58.029,-5.4412,7.539,65.738
295.0,26.631,22.283,63.613,-6.1405,7.539,65.743
295.5,24.904,20.562,66.9,-5.926,7.539,65.749
296.0,22.929,18.183,69.001,-5.8394,7.539,65.755
296.5,21.108,15.675,68.947,-5.532,7.539,65.76
297.0,19.268,12.963,69.054,-2.9462,7.539,65.766
297.5,17.433,11.444,68.079,0.04212,7.539,65.772
298.0,15.669,9.4169,66.691,2.4955,7.539,65.777
298.5,14.075,9.1695,64.419,3.5485,7.539,65.783
299.0,12.966,9.2127,65.694,3.8269,7.539,65.789
299.5,12.189,9.0767,68.542,3.824,7.539,65.794
300.0,11.747,8.9374,67.854,3.8235,7.539,65.8
300.5,11.662,8.7997,62.702,3.8235,7.534,65.805
301.0,11.578,8.4325,59.547,3.8235,7.522,65.811
301.5,11.492,7.8217,60.045,3.8228,7.51,65.819
302.0,11.231,7.3971,60.928,3.7633,7.498,65.84
302.5,10.955,7.6653,60.768,3.701,7.484,65.861
303.0,11.801,7.8378,63.282,3.6387,7.469,65.883
303.5,12.751,8.5034,65.536,3.5763,7.454,65.904
304.0,14.476,10.301,65.108,3.5146,7.44,65.927
304.5,16.263,12.395,61.704,3.4556,7.425,65.961
305.0,19.345,16.063,55.683,3.0073,7.41,66.02
305.5,22.148,19.684,52.927,2.2282,7.396,66.072
306.0,26.09,23.342,55.293,2.3845,7.381,66.103
306.5,28.691,25.347,58.062,2.5411,7.367,66.127
307.0,30.618,26.047,57.736,2.6517,7.352,66.138
307.5,31.74,26.33,55.215,2.7556,7.337,66.149
308.0,32.542,26.607,54.315,2.86,7.323,66.16
308.5,32.641,26.033,53.746,2.9686,7.308,66.175
309.0,32.07,24.837,50.955,2.7624,7.294,66.197
309.5,31.818,24.134,48.822,2.4888,7.279,66.218
310.0,32.034,23.615,49.779,2.2153,7.264,66.24
310.5,32.629,23.203,50.302,1.942,7.25,66.261
311.0,33.479,24.179,50.78,1.6686,7.235,66.283
311.5,34.45,25.166,52.208,1.3953,7.221,66.304
312.0,35.392,26.827,56.525,1.1221,7.206,66.326
312.5,36.526,28.422,57.71,0.85941,7.214,66.346
313.0,37.868,29.521,57.359,0.69788,7.223,66.367
313.5,39.422,29.576,61.223,0.53146,7.232,66.388
314.0,40.862,29.63,64.596,0.00621,7.241,66.401
314.5,40.703,29.687,64.983,-0.80745,7.25,66.406
315.0,39.924,29.743,62.798,-1.6206,7.259,66.41
315.5,39.096,29.747,63.326,-2.0562,7.269,66.415
316.0,38.691,29.664,65.874,-2.0588,7.278,66.419
316.5,38.855,29.574,67.444,-2.0599,7.287,66.424
317.0,39.405,29.388,65.928,-2.0937,7.296,66.428
317.5,39.941,28.251,62.18,-1.0962,7.305,66.43
318.0,39.572,27.845,60.253,-0.33012,7.315,66.431
318.5,37.644,27.525,59.314,0.11763,7.322,66.433
319.0,35.321,26.259,57.047,0.25843,7.33,66.435
319.5,33.346,23.809,57.174,0.40543,7.337,66.44
320.0,31.718,22.29,59.342,1.2631,7.345,66.448
320.5,30.088,21.891,63.172,2.6929,7.352,66.456
321.0,28.668,21.31,63.041,4.122,7.359,66.463
321.5,27.497,20.587,59.998,5.3303,7.367,66.471
322.0,26.62,19.866,57.364,6.0817,7.418,66.479
322.5,26.297,19.16,55.754,6.8336,7.589,66.486
323.0,25.902,18.547,56.785,7.5871,7.761,66.494
323.5,25.454,17.927,59.032,8.0901,7.933,66.502
324.0,24.912,18.031,58.643,8.2571,7.967,66.509
324.5,24.737,18.215,57.976,8.4188,7.967,66.53
325.0,25.498,18.397,56.927,8.7584,7.966,66.551
325.5,26.491,18.576,58.914,9.1219,7.964,66.572
326.0,27.533,18.68,62.017,9.1199,7.962,66.593
326.5,29.229,19.87,64.629,8.8231,7.96,66.614
327.0,31.194,21.074,69.002,8.5272,7.958,66.621
327.5,33.456,22.357,71.829,7.7369,7.956,66.621
328.0,36.321,24.604,76.366,6.7475,7.955,66.621
328.5,38.886,26.782,76.745,4.3513,7.953,66.621
329.0,40.056,27.841,74.523,-1.4134,7.951,66.621
329.5,39.498,27.839,71.489,-5.6083,7.949,66.621
330.0,37.868,27.84,71.581,-6.6725,nan,nan
330.5,35.021,27.843,74.338,-7.7434,nan,nan
331.0,33.491,27.206,74.992,-8.7052,nan,nan
331.5,31.963,25.491,73.324,-9.801,nan,nan
332.0,30.42,23.503,73.882,-10.776,nan,nan
332.5,28.881,21.53,74.986,-10.562,nan,nan
333.0,27.442,18.679,74.843,-9.8315,nan,nan
333.5,26.151,17.277,74.762,-9.2033,nan,nan
334.0,26.174,15.807,74.762,-9.5707,nan,nan
334.5,26.493,15.278,74.762,-10.52,nan,nan
335.0,26.91,14.861,74.762,-10.519,nan,nan
335.5,27.244,14.731,74.762,-9.9308,nan,nan
336.0,27.116,14.631,74.762,-9.6235,nan,nan
336.5,27.289,14.526,74.762,-9.6219,nan,nan
337.0,27.287,14.376,74.762,-9.6219,nan,nan
337.5,27.015,14.378,74.762,-9.6237,nan,nan
338.0,26.728,14.816,74.762,-9.8754,nan,nan
338.5,26.731,14.82,74.762,-10.337,nan,nan
339.0,26.731,14.82,74.762,-10.05,nan,nan
339.5,26.731,14.82,74.762,-10.043,nan,nan
340.0,26.731,14.82,74.762,-10.042,nan,nan
340.5,nan,nan,74.762,-10.042,nan,nan
341.0,nan,nan,74.762,-10.042,nan,nan
341.5,nan,nan,74.762,-10.042,nan,nan
342.0,nan,nan,74.762,-10.042,nan,nan
