DEPT,RILD,RILM,GR,SP,FRES,TMP
231.5,1.9672,2.1716,59.747,-38.844,0.386,62.919
232.0,1.9595,2.1397,57.825,-41.368,0.384,62.934
232.5,1.9421,2.0207,55.973,-42.971,0.382,62.948
233.0,1.8782,1.9115,54.24,-44.572,0.38,62.963
233.5,1.8135,1.8151,52.922,-46.163,0.377,62.978
234.0,1.7522,1.7767,51.869,-48.229,0.374,62.992
234.5,1.6989,1.7616,51.629,-50.351,0.37,63.007
235.0,1.6712,1.7619,53.277,-52.474,0.366,63.022
235.5,1.647,1.7438,56.985,-54.596,0.362,63.036
236.0,1.6229,1.6992,58.814,-56.719,0.358,63.051
236.5,1.5987,1.6546,58.009,-58.843,0.354,63.066
237.0,1.5745,1.6225,56.987,-61.001,0.351,63.08
237.5,1.5503,1.5934,54.868,-63.192,0.347,63.095
238.0,1.5261,1.564,54.224,-65.452,0.343,63.11
238.5,1.5019,1.5346,55.036,-67.712,0.339,63.124
239.0,1.4777,1.5081,57.13,-69.721,0.335,63.139
239.5,1.4535,1.4919,60.63,-71.574,0.331,63.153
240.0,1.4293,1.4758,60.71,-73.426,0.328,63.168
240.5,1.4051,1.4598,57.615,-75.285,0.324,63.183
241.0,1.3786,1.4301,53.453,-77.51,0.321,63.197
241.5,1.3376,1.389,51.549,-79.742,0.318,63.212
242.0,1.3163,1.3558,51.937,-81.974,0.314,63.227
242.5,1.3109,1.3208,53.556,-84.396,0.311,63.241
243.0,1.2672,1.3052,55.716,-87.361,0.308,63.256
243.5,1.2576,1.3112,56.763,-90.322,0.305,63.271
244.0,1.2753,1.3174,58.464,-93.282,0.301,63.285
244.5,1.2796,1.3235,58.475,-96.247,0.298,63.3
245.0,1.284,1.3299,57.505,-99.011,0.295,63.315
245.5,1.2887,1.3425,57.488,-101.2,0.292,63.329
246.0,1.3145,1.3559,60.575,-103.35,0.288,63.344
246.5,1.3299,1.3692,60.912,-105.5,0.285,63.358
247.0,1.3301,1.3825,59.451,-107.84,0.282,63.373
247.5,1.3301,1.3959,58.248,-110.5,0.278,63.388
248.0,1.3324,1.4092,55.883,-113.17,0.275,63.402
248.5,1.3374,1.4163,52.715,-115.83,0.272,63.417
249.0,1.3423,1.4202,50.661,-118.12,0.269,63.432
249.5,1.3512,1.4242,53.799,-120.42,0.265,63.446
250.0,1.362,1.4281,55.916,-122.34,0.262,63.461
250.5,1.3728,1.432,56.621,-123.53,0.259,63.473
251.0,1.3838,1.436,56.113,-124.98,0.255,63.486
251.5,1.4008,1.44,55.857,-126.79,0.252,63.498
252.0,1.4195,1.455,55.693,-128.7,0.249,63.511
252.5,1.4383,1.4776,54.738,-130.6,0.247,63.523
253.0,1.457,1.5002,54.104,-132.5,0.245,63.536
253.5,1.4758,1.5228,54.241,-134.62,0.243,63.548
254.0,1.4862,1.5454,54.376,-134.52,0.242,63.561
254.5,1.4909,1.573,54.508,-134.33,0.24,63.574
255.0,1.4956,1.5682,55.489,-134.28,0.238,63.586
255.5,1.5066,1.5534,57.45,-135.03,0.236,63.599
256.0,1.5207,1.5591,59.417,-135.73,0.234,63.611
256.5,1.5349,1.5646,59.73,-137.74,0.233,63.624
257.0,1.549,1.5645,60.016,-139.81,0.231,63.636
257.5,1.5631,1.5604,60.998,-141.29,0.229,63.649
258.0,1.5738,1.5564,60.662,-142.18,0.227,63.661
258.5,1.5833,1.5579,58.747,-143.09,0.225,63.674
259.0,1.5926,1.5994,57.34,-144.05,0.224,63.686
259.5,1.6396,1.6405,61.146,-142.53,0.222,63.699
260.0,1.6959,1.6813,69.399,-142.85,0.22,63.712
260.5,1.7518,1.7638,74.326,-145.13,0.218,63.724
261.0,1.8266,1.907,73.681,-146.63,0.216,63.737
261.5,1.9365,2.0708,68.446,-147.19,0.214,63.749
262.0,2.0513,2.2908,61.852,-147.74,0.213,63.765
262.5,2.2407,2.5107,60.498,-148.3,0.211,63.783
263.0,2.4406,2.8399,62.144,-146.79,0.211,63.802
263.5,2.6397,3.2104,63.971,-146.53,0.212,63.821
264.0,2.8534,3.5891,65.378,-145.69,0.213,63.839
264.5,3.0306,3.9685,67.016,-142.85,0.214,63.852
265.0,3.155,4.2389,66.696,-138.95,0.215,63.865
265.5,3.2364,4.3924,64.743,-136.57,0.216,63.878
266.0,3.2779,4.3323,61.858,-135.08,0.217,63.891
266.5,3.2786,4.1324,62.115,-133.79,0.219,63.912
267.0,3.2686,3.9287,65.053,-133.87,0.22,63.935
267.5,3.1954,3.6584,65.62,-133.82,0.221,63.957
268.0,3.111,3.4035,64.587,-131.91,0.222,63.98
268.5,3.0459,3.2665,61.622,-131.31,0.223,64.002
269.0,2.9834,3.2637,57.944,-131.11,0.224,64.024
269.5,2.9207,3.2742,55.236,-130.9,0.225,64.047
270.0,2.8176,3.2451,56.983,-130.83,0.226,64.069
270.5,2.6991,3.1037,58.963,-130.83,0.228,64.092
271.0,2.5813,2.9385,58.668,-130.83,0.229,64.114
271.5,2.5294,2.7925,58.203,-131.06,0.229,64.136
272.0,2.4322,2.6463,57.44,-131.52,0.23,64.159
272.5,2.3355,2.5007,57.651,-131.92,0.23,64.181
273.0,2.2392,2.3866,56.371,-131.61,0.23,64.204
273.5,2.1653,2.2992,56.209,-131.31,0.231,64.226
274.0,2.089,2.2397,57.644,-131.0,0.231,64.248
274.5,2.0281,2.1866,59.831,-130.91,0.231,64.271
275.0,1.9944,2.1449,61.67,-131.07,0.232,64.293
275.5,1.9613,2.1055,59.56,-131.23,0.232,64.316
276.0,1.9342,2.073,55.333,-131.4,0.232,64.338
276.5,1.908,2.0404,53.226,-131.56,0.233,64.361
277.0,1.8917,2.0077,56.507,-131.72,0.233,64.383
277.5,1.8789,1.9749,59.211,-131.88,0.234,64.405
278.0,1.8662,1.9617,60.852,-132.04,0.234,64.428
278.5,1.8534,1.9512,63.342,-132.21,0.234,64.45
279.0,1.8406,1.9428,66.816,-132.37,0.235,64.473
279.5,1.8278,1.9429,68.428,-132.5,0.235,64.495
280.0,1.8159,1.9339,66.425,-132.5,0.235,64.517
280.5,1.8068,1.915,64.508,-132.58,0.236,64.54
281.0,1.7979,1.8961,63.725,-132.83,0.236,64.562
281.5,1.7889,1.8756,62.29,-133.08,0.238,64.585
282.0,1.7801,1.8538,58.253,-133.33,0.24,64.607
282.5,1.785,1.8319,56.401,-133.58,0.241,64.629
283.0,1.8025,1.8238,55.725,-133.83,0.243,64.652
283.5,1.8239,1.8417,56.533,-134.08,0.245,64.674
284.0,1.8739,1.9264,57.84,-133.9,0.247,64.697
284.5,1.9235,2.0196,61.053,-133.48,0.249,64.719
285.0,1.9811,2.1203,67.668,-133.06,0.25,64.741
285.5,2.0535,2.234,68.557,-132.79,0.252,64.764
286.0,2.1399,2.3481,71.934,-132.51,0.254,64.786
286.5,2.2365,2.4801,73.805,-132.59,0.256,64.809
287.0,2.3328,2.6398,77.725,-132.72,0.258,64.831
287.5,2.4219,2.7994,78.889,-132.85,0.259,64.856
288.0,2.4542,2.9591,79.115,-132.98,0.261,64.881
288.5,2.4874,3.118,76.508,-132.6,0.263,64.907
289.0,2.5131,3.2007,70.785,-131.57,0.265,64.933
289.5,2.506,3.235,65.228,-130.52,0.267,64.958
290.0,2.4969,3.0853,59.924,-129.55,0.268,64.984
290.5,2.4025,2.7667,58.822,-128.79,0.27,65.009
291.0,2.3076,2.5311,61.274,-128.03,0.272,65.035
291.5,2.1749,2.2972,64.149,-128.02,0.274,65.061
292.0,2.0681,2.1394,67.414,-129.25,0.274,65.086
292.5,1.9769,2.019,67.895,-129.5,0.271,65.112
293.0,1.9007,1.9746,65.614,-129.74,0.269,65.138
293.5,1.8752,1.9299,61.541,-129.99,0.266,65.163
294.0,1.8454,1.929,59.124,-130.23,0.263,65.189
294.5,1.8157,1.9288,61.831,-130.48,0.261,65.214
295.0,1.8036,1.9396,66.868,-130.72,0.258,65.24
295.5,1.8036,1.9516,71.659,-130.61,0.255,65.266
296.0,1.7995,1.9301,74.185,-130.18,0.256,65.291
296.5,1.7752,1.8852,75.107,-129.66,0.258,65.317
297.0,1.7514,1.8404,74.575,-131.56,0.259,65.342
297.5,1.7261,1.7957,74.901,-131.8,0.261,65.368
298.0,1.6962,1.7509,74.843,-132.06,0.262,65.394
298.5,1.6664,1.7061,68.226,-132.31,0.263,65.419
299.0,1.6364,1.6638,60.916,-132.57,0.265,65.445
299.5,1.6066,1.6435,59.779,-132.82,0.266,65.47
300.0,1.5768,1.6231,62.795,-133.08,0.268,65.496
300.5,1.55,1.587,66.796,-133.34,0.265,65.522
301.0,1.525,1.549,68.046,-133.59,0.262,65.547
301.5,1.4999,1.5109,68.343,-133.94,0.259,65.582
302.0,1.4757,1.473,66.012,-134.3,0.256,65.617
302.5,1.4535,1.4506,61.259,-134.65,0.253,65.652
303.0,1.4313,1.442,56.458,-135.01,0.249,65.688
303.5,1.4091,1.4334,55.937,-135.34,0.246,65.723
304.0,1.3863,1.4183,56.646,-135.61,0.243,65.758
304.5,1.3648,1.3922,58.139,-135.88,0.24,65.794
305.0,1.3427,1.3661,57.72,-136.14,0.237,65.829
305.5,1.332,1.3465,55.825,-136.41,0.234,65.864
306.0,1.336,1.367,55.41,-136.68,0.231,65.899
306.5,1.3402,1.3871,55.941,-136.95,0.227,65.935
307.0,1.3452,1.4053,56.802,-137.22,0.224,65.97
307.5,1.3575,1.4211,55.282,-137.5,0.222,66.005
308.0,1.3698,1.4368,53.818,-138.97,0.221,66.041
308.5,1.3822,1.4525,56.674,-139.43,0.22,66.076
309.0,1.3944,1.4682,61.755,-139.73,0.219,66.111
309.5,1.3955,1.4823,63.744,-140.04,0.218,66.146
310.0,1.386,1.4521,60.431,-140.34,0.217,66.182
310.5,1.3766,1.422,56.487,-140.64,0.217,66.217
311.0,1.3719,1.4028,52.842,-141.1,0.216,66.252
311.5,1.3718,1.416,53.855,-141.82,0.215,66.287
312.0,1.3762,1.4291,59.167,-142.53,0.214,66.323
312.5,1.3874,1.4415,64.069,-143.25,0.213,66.358
313.0,1.3986,1.4455,65.085,-143.91,0.212,66.393
313.5,1.4098,1.4492,62.691,-144.5,0.211,66.429
314.0,1.42,1.4528,62.332,-145.09,0.21,66.464
314.5,1.4315,1.4641,64.171,-145.28,0.209,66.499
315.0,1.4544,1.4903,68.549,-145.28,0.208,66.534
315.5,1.4738,1.5164,69.757,-145.4,0.207,66.57
316.0,1.4868,1.5222,67.368,-146.35,0.207,66.605
316.5,1.4999,1.5175,64.309,-147.3,0.206,66.628
317.0,1.5142,1.5132,63.123,-148.27,0.205,66.648
317.5,1.5363,1.5349,60.727,-149.51,0.204,66.669
318.0,1.5586,1.5743,58.742,-150.71,0.203,66.689
318.5,1.5989,1.6135,60.738,-151.79,0.204,66.713
319.0,1.6513,1.6776,65.414,-152.83,0.205,66.737
319.5,1.7051,1.7755,67.346,-153.41,0.206,66.761
320.0,1.7684,1.879,66.846,-153.87,0.207,66.772
320.5,1.8338,1.9958,66.37,-154.49,0.208,66.783
321.0,1.9576,2.1126,68.995,-155.4,0.21,66.793
321.5,2.0937,2.23,69.408,-156.3,0.211,66.804
322.0,2.2305,2.3706,65.716,-157.18,0.212,66.815
322.5,2.3608,2.5168,64.617,-158.01,0.213,66.833
323.0,2.4851,2.7815,64.588,-158.62,0.214,66.851
323.5,2.6704,3.0694,64.583,-158.63,0.215,66.869
324.0,2.8749,3.4492,64.583,-157.17,0.217,66.887
324.5,3.0823,3.8657,64.583,-156.29,0.233,66.905
325.0,3.2542,4.2082,64.583,-155.42,0.291,66.923
325.5,3.3507,4.4124,64.583,-154.88,0.49,66.942
326.0,3.3579,4.4906,64.583,-157.71,0.7,66.96
326.5,3.3514,4.4759,64.583,-157.76,0.91,66.987
327.0,3.3662,4.4549,64.583,-136.34,0.997,67.038
327.5,3.6546,4.4616,64.583,-119.51,1.007,67.089
328.0,5.4386,4.4365,64.583,-118.79,1.005,67.129
328.5,4.965,4.9829,64.583,-119.08,1.002,67.124
329.0,50.319,5.7799,64.583,-119.34,1.0,67.119
329.5,50.263,50.209,64.583,-119.61,0.997,67.115
330.0,50.209,50.209,64.583,-119.88,nan,nan
330.5,nan,nan,64.583,-120.11,nan,nan
331.0,nan,nan,64.583,-141.08,nan,nan
331.5,nan,nan,64.583,-189.14,nan,nan
332.0,nan,nan,64.583,-189.8,nan,nan
